"x","y","GID","200w_3C"
-95.208345,38.20833378,37629,-4.51178121566772
-95.208345,38.29166711,37630,-4.47231960296631
-95.208345,38.37500044,37631,-4.44551753997803
-95.208345,38.45833377,37632,-4.41871547698975
-95.208345,38.5416671,37633,-4.38657665252686
-95.208345,38.62500043,37634,-4.3491005897522
-95.208345,38.70833376,37635,-4.3116250038147
-95.208345,38.79166709,37636,-4.25986576080322
-95.208345,38.87500042,37637,-4.19382333755493
-95.208345,38.95833375,37638,-4.12778091430664
-95.208345,39.04166708,37639,-4.05524492263794
-95.208345,39.12500041,37640,-3.97621631622314
-95.208345,39.20833374,37641,-3.89718770980835
-95.208345,39.29166707,37642,-3.82956147193909
-95.208345,39.3750004,37643,-3.77333760261536
-95.208345,39.45833373,37644,-3.71711373329163
-95.208345,39.54166706,37645,-3.68798279762268
-95.208345,39.62500039,37646,-3.68594479560852
-95.208345,39.70833372,37647,-3.68390655517578
-95.208345,39.79166705,37648,-3.67853188514709
-95.208345,39.87500038,37649,-3.66982054710388
-95.208345,39.95833371,37650,-3.66110920906067
-95.208345,40.04166704,37651,-3.63711071014404
-95.208345,40.12500037,37652,-3.59782552719116
-95.208345,40.2083337,37653,-3.55854034423828
-95.208345,40.29166703,37654,-3.5087730884552
-95.208345,40.37500036,37655,-3.44852375984192
-95.208345,40.45833369,37656,-3.38827466964722
-95.208345,40.54166702,37657,-3.33183574676514
-95.208345,40.62500035,37658,-3.27920651435852
-95.208345,40.70833368,37659,-3.22657752037048
-95.208345,40.79166701,37660,-3.17485690116882
-95.208345,40.87500034,37661,-3.12404489517212
-95.208345,40.95833367,37662,-3.07323288917542
-95.208345,41.041667,37663,-3.01682829856873
-95.208345,41.12500033,37664,-2.95483136177063
-95.208345,41.20833366,37665,-2.89283442497253
-95.208345,41.29166699,37666,-2.82645225524902
-95.208345,41.37500032,37667,-2.75568461418152
-95.208345,41.45833365,37668,-2.68491721153259
-95.208345,41.54166698,37669,-2.61878275871277
-95.208345,41.62500031,37670,-2.55728149414062
-95.208345,41.70833364,37671,-2.4957799911499
-95.208345,41.79166697,37672,-2.45596504211426
-95.208345,41.8750003,37673,-2.43783617019653
-95.208345,41.95833363,37674,-2.41970753669739
-95.208345,42.04166696,37675,-2.41166019439697
-95.208345,42.12500029,37676,-2.41369462013245
-95.208345,42.20833362,37677,-2.41572904586792
-95.208345,42.29166695,37678,-2.40749287605286
-95.208345,42.37500028,37679,-2.38898634910583
-95.208345,42.45833361,37680,-2.37047982215881
-95.208345,42.54166694,37681,-2.34975743293762
-95.208345,42.62500027,37682,-2.32681965827942
-95.208345,42.7083336,37683,-2.30388188362122
-95.208345,42.79166693,37684,-2.27297139167786
-95.208345,42.87500026,37685,-2.23408842086792
-95.208345,42.95833359,37686,-2.19520545005798
-95.208345,43.04166692,37687,-2.14868402481079
-95.208345,43.12500025,37688,-2.09452390670776
-95.208345,43.20833358,37689,-2.04036402702332
-95.208345,43.29166691,37690,-1.99274289608002
-95.208345,43.37500024,37691,-1.95166063308716
-95.208345,43.45833357,37692,-1.9105783700943
-95.208345,43.5416669,37693,-1.88605499267578
-95.208345,43.62500023,37694,-1.8780905008316
-95.208345,43.70833356,37695,-1.87012600898743
-95.208345,43.79166689,37696,-1.8849790096283
-95.208345,43.87500022,37697,-1.92264926433563
-95.208345,43.95833355,37698,-1.96031951904297
-95.208345,44.04166688,37699,-2.0254168510437
-95.208345,44.12500021,37700,-2.11794137954712
-95.208345,44.20833354,37701,-2.21046566963196
-95.208345,44.29166687,37702,-2.26654720306396
-95.208345,44.3750002,37703,-2.2861864566803
-95.208345,44.45833353,37704,-2.30582571029663
-95.208345,44.54166686,37705,-2.29272103309631
-95.208345,44.62500019,37706,-2.24687266349792
-95.208345,44.70833352,37707,-2.20102429389954
-95.208345,44.79166685,37708,-2.15314221382141
-95.208345,44.87500018,37709,-2.10322642326355
-95.208345,44.95833351,37710,-2.05331063270569
-95.208345,45.04166684,37711,-1.99246990680695
-95.208345,45.12500017,37712,-1.92070436477661
-95.208345,45.2083335,37713,-1.84893870353699
-95.208345,45.29166683,37714,-1.77592015266418
-95.208345,45.37500016,37715,-1.7016487121582
-95.208345,45.45833349,37716,-1.62737715244293
-95.208345,45.54166682,37717,-1.55976486206055
-95.208345,45.62500015,37718,-1.49881172180176
-95.208345,45.70833348,37719,-1.43785858154297
-95.208345,45.79166681,37720,-1.383141040802
-95.208345,45.87500014,37721,-1.33465909957886
-95.208345,45.95833347,37722,-1.286177277565
-95.208345,46.0416668,37723,-1.25753509998322
-95.208345,46.12500013,37724,-1.24873268604279
-95.208345,46.20833346,37725,-1.23993039131165
-95.208345,46.29166679,37726,-1.22843611240387
-95.208345,46.37500012,37727,-1.21425008773804
-95.208345,46.45833345,37728,-1.2000640630722
-95.208345,46.54166678,37729,-1.17043614387512
-95.208345,46.62500011,37730,-1.12536633014679
-95.208345,46.70833344,37731,-1.08029651641846
-95.208345,46.79166677,37732,-1.02326059341431
-95.208345,46.8750001,37733,-0.954258620738983
-95.208345,46.95833343,37734,-0.885256588459015
-95.208345,47.04166676,37735,-0.838854372501373
-95.208345,47.12500009,37736,-0.815051794052124
-95.208345,47.20833342,37737,-0.79124927520752
-95.208345,47.29166675,37738,-0.779393553733826
-95.208345,47.37500008,37739,-0.779484629631042
-95.208345,47.45833341,37740,-0.779575645923615
-95.208345,47.54166674,37741,-0.757572948932648
-95.208345,47.62500007,37742,-0.713476538658142
-95.208345,47.7083334,37743,-0.669380068778992
-95.208345,47.79166673,37744,-0.634186387062073
-95.208345,48.20833338,37745,-0.692246556282043
-95.208345,48.29166671,37746,-0.713594913482666
-95.208345,48.37500004,37747,-0.706776797771454
-95.208345,48.62500003,37748,-0.696711122989655
-95.208345,48.70833336,37749,-0.696818888187408
-95.208345,48.79166669,37750,-0.638256967067719
-95.1250117,29.20833414,37751,-10.0149755477905
-95.1250117,29.29166747,37752,-10.6033229827881
-95.1250117,29.3750008,37753,-11.0710191726685
-95.1250117,29.45833413,37754,-11.5387163162231
-95.1250117,29.62500079,37755,-11.8944482803345
-95.1250117,29.79166745,37756,-11.9467601776123
-95.1250117,29.87500078,37757,-11.8076133728027
-95.1250117,29.95833411,37758,-11.6684675216675
-95.1250117,30.04166744,37759,-11.5207481384277
-95.1250117,30.37500076,37760,-10.8590393066406
-95.1250117,31.0416674,37761,-10.560718536377
-95.1250117,31.12500073,37762,-10.5402545928955
-95.1250117,31.20833406,37763,-10.5197906494141
-95.1250117,31.37500072,37764,-10.4948968887329
-95.1250117,31.62500071,37765,-10.269359588623
-95.1250117,31.70833404,37766,-10.128776550293
-95.1250117,31.79166737,37767,-9.99976825714111
-95.1250117,31.8750007,37768,-9.88233375549316
-95.1250117,31.95833403,37769,-9.7648983001709
-95.1250117,32.04166736,37770,-9.69972229003906
-95.1250117,32.12500069,37771,-9.68680191040039
-95.1250117,32.20833402,37772,-9.67388153076172
-95.1250117,32.29166735,37773,-9.6768159866333
-95.1250117,32.37500068,37774,-9.6956033706665
-95.1250117,32.45833401,37775,-9.71439075469971
-95.1250117,32.54166734,37776,-9.71119022369385
-95.1250117,32.62500067,37777,-9.68600082397461
-95.1250117,32.708334,37778,-9.66081237792969
-95.1250117,32.79166733,37779,-9.63551998138428
-95.1250117,32.87500066,37780,-9.6101245880127
-95.1250117,32.95833399,37781,-9.58472919464111
-95.1250117,33.04166732,37782,-9.5802001953125
-95.1250117,33.12500065,37783,-9.59653568267822
-95.1250117,33.20833398,37784,-9.61287212371826
-95.1250117,33.29166731,37785,-9.58091640472412
-95.1250117,33.37500064,37786,-9.50067138671875
-95.1250117,33.45833397,37787,-9.42042636871338
-95.1250117,33.5416673,37788,-9.34253311157227
-95.1250117,33.62500063,37789,-9.26699352264404
-95.1250117,33.70833396,37790,-9.19145393371582
-95.1250117,33.79166729,37791,-9.04634380340576
-95.1250117,33.87500062,37792,-8.83166408538818
-95.1250117,33.95833395,37793,-8.61698532104492
-95.1250117,34.62500059,37794,-6.20923185348511
-95.1250117,34.70833392,37795,-6.20775270462036
-95.1250117,34.87500058,37796,-6.62789249420166
-95.1250117,34.95833391,37797,-6.90847682952881
-95.1250117,35.12500057,37798,-7.38960838317871
-95.1250117,35.2083339,37799,-7.61683511734009
-95.1250117,35.29166723,37800,-7.71751260757446
-95.1250117,35.37500056,37801,-7.69164514541626
-95.1250117,35.45833389,37802,-7.66577768325806
-95.1250117,35.54166722,37803,-7.56356239318848
-95.1250117,35.70833388,37804,-7.20643949508667
-95.1250117,35.95833387,37805,-6.70802211761475
-95.1250117,36.0416672,37806,-6.58871650695801
-95.1250117,36.20833386,37807,-6.43880176544189
-95.1250117,36.29166719,37808,-6.39010858535767
-95.1250117,36.45833385,37809,-6.34524965286255
-95.1250117,36.54166718,37810,-6.32982635498047
-95.1250117,36.62500051,37811,-6.32140922546387
-95.1250117,36.70833384,37812,-6.31299161911011
-95.1250117,36.79166717,37813,-6.25963115692139
-95.1250117,36.8750005,37814,-6.16132831573486
-95.1250117,36.95833383,37815,-6.06302547454834
-95.1250117,37.04166716,37816,-5.96755981445312
-95.1250117,37.12500049,37817,-5.87493181228638
-95.1250117,37.20833382,37818,-5.78230381011963
-95.1250117,37.29166715,37819,-5.66269874572754
-95.1250117,37.37500048,37820,-5.51611757278442
-95.1250117,37.45833381,37821,-5.36953592300415
-95.1250117,37.54166714,37822,-5.23169040679932
-95.1250117,37.62500047,37823,-5.10258054733276
-95.1250117,37.7083338,37824,-4.97347068786621
-95.1250117,37.79166713,37825,-4.86642599105835
-95.1250117,37.87500046,37826,-4.78144598007202
-95.1250117,37.95833379,37827,-4.69646596908569
-95.1250117,38.04166712,37828,-4.62777662277222
-95.1250117,38.12500045,37829,-4.57537651062012
-95.1250117,38.20833378,37830,-4.52297639846802
-95.1250117,38.29166711,37831,-4.47912931442261
-95.1250117,38.37500044,37832,-4.44383525848389
-95.1250117,38.45833377,37833,-4.40854072570801
-95.1250117,38.5416671,37834,-4.3682074546814
-95.1250117,38.62500043,37835,-4.32283496856689
-95.1250117,38.70833376,37836,-4.27746295928955
-95.1250117,38.79166709,37837,-4.22367858886719
-95.1250117,38.87500042,37838,-4.16148281097412
-95.1250117,38.95833375,37839,-4.09928703308105
-95.1250117,39.04166708,37840,-4.03792810440063
-95.1250117,39.12500041,37841,-3.97740602493286
-95.1250117,39.20833374,37842,-3.91688394546509
-95.1250117,39.29166707,37843,-3.8589072227478
-95.1250117,39.3750004,37844,-3.80347561836243
-95.1250117,39.45833373,37845,-3.74804425239563
-95.1250117,39.54166706,37846,-3.71269226074219
-95.1250117,39.62500039,37847,-3.69741940498352
-95.1250117,39.70833372,37848,-3.68214654922485
-95.1250117,39.79166705,37849,-3.66514992713928
-95.1250117,39.87500038,37850,-3.64642953872681
-95.1250117,39.95833371,37851,-3.62770915031433
-95.1250117,40.04166704,37852,-3.5960476398468
-95.1250117,40.12500037,37853,-3.55144548416138
-95.1250117,40.2083337,37854,-3.50684309005737
-95.1250117,40.29166703,37855,-3.45394563674927
-95.1250117,40.37500036,37856,-3.39275288581848
-95.1250117,40.45833369,37857,-3.33156037330627
-95.1250117,40.54166702,37858,-3.27262711524963
-95.1250117,40.62500035,37859,-3.21595311164856
-95.1250117,40.70833368,37860,-3.15927910804749
-95.1250117,40.79166701,37861,-3.10568165779114
-95.1250117,40.87500034,37862,-3.0551609992981
-95.1250117,40.95833367,37863,-3.00464034080505
-95.1250117,41.041667,37864,-2.95078468322754
-95.1250117,41.12500033,37865,-2.89359450340271
-95.1250117,41.20833366,37866,-2.8364040851593
-95.1250117,41.29166699,37867,-2.77288746833801
-95.1250117,41.37500032,37868,-2.70304441452026
-95.1250117,41.45833365,37869,-2.63320159912109
-95.1250117,41.54166698,37870,-2.57146024703979
-95.1250117,41.62500031,37871,-2.51782059669495
-95.1250117,41.70833364,37872,-2.4641809463501
-95.1250117,41.79166697,37873,-2.4320604801178
-95.1250117,41.8750003,37874,-2.42145872116089
-95.1250117,41.95833363,37875,-2.41085720062256
-95.1250117,42.04166696,37876,-2.40908741950989
-95.1250117,42.12500029,37877,-2.41614961624146
-95.1250117,42.20833362,37878,-2.42321181297302
-95.1250117,42.29166695,37879,-2.41691589355469
-95.1250117,42.37500028,37880,-2.39726209640503
-95.1250117,42.45833361,37881,-2.37760829925537
-95.1250117,42.54166694,37882,-2.354079246521
-95.1250117,42.62500027,37883,-2.32667541503906
-95.1250117,42.7083336,37884,-2.29927134513855
-95.1250117,42.79166693,37885,-2.26623940467834
-95.1250117,42.87500026,37886,-2.22757983207703
-95.1250117,42.95833359,37887,-2.18892025947571
-95.1250117,43.04166692,37888,-2.14314079284668
-95.1250117,43.12500025,37889,-2.0902419090271
-95.1250117,43.20833358,37890,-2.03734278678894
-95.1250117,43.29166691,37891,-1.9938952922821
-95.1250117,43.37500024,37892,-1.9598993062973
-95.1250117,43.45833357,37893,-1.9259033203125
-95.1250117,43.5416669,37894,-1.9056715965271
-95.1250117,43.62500023,37895,-1.8992041349411
-95.1250117,43.70833356,37896,-1.8927366733551
-95.1250117,43.79166689,37897,-1.90921187400818
-95.1250117,43.87500022,37898,-1.94862937927246
-95.1250117,43.95833355,37899,-1.98804700374603
-95.1250117,44.04166688,37900,-2.04971694946289
-95.1250117,44.12500021,37901,-2.13363909721375
-95.1250117,44.20833354,37902,-2.2175612449646
-95.1250117,44.29166687,37903,-2.26498246192932
-95.1250117,44.3750002,37904,-2.27590322494507
-95.1250117,44.45833353,37905,-2.28682398796082
-95.1250117,44.54166686,37906,-2.26749730110168
-95.1250117,44.62500019,37907,-2.21792387962341
-95.1250117,44.70833352,37908,-2.16835045814514
-95.1250117,44.79166685,37909,-2.11726093292236
-95.1250117,44.87500018,37910,-2.06465530395508
-95.1250117,44.95833351,37911,-2.01204967498779
-95.1250117,45.04166684,37912,-1.95031762123108
-95.1250117,45.12500017,37913,-1.87945902347565
-95.1250117,45.2083335,37914,-1.80860042572021
-95.1250117,45.29166683,37915,-1.7378203868866
-95.1250117,45.37500016,37916,-1.66711902618408
-95.1250117,45.45833349,37917,-1.59641778469086
-95.1250117,45.54166682,37918,-1.53634309768677
-95.1250117,45.62500015,37919,-1.48689520359039
-95.1250117,45.70833348,37920,-1.43744730949402
-95.1250117,45.79166681,37921,-1.38955426216125
-95.1250117,45.87500014,37922,-1.34321594238281
-95.1250117,45.95833347,37923,-1.29687762260437
-95.1250117,46.0416668,37924,-1.2668297290802
-95.1250117,46.12500013,37925,-1.25307214260101
-95.1250117,46.20833346,37926,-1.23931443691254
-95.1250117,46.29166679,37927,-1.22450578212738
-95.1250117,46.37500012,37928,-1.20864605903625
-95.1250117,46.45833345,37929,-1.19278633594513
-95.1250117,46.54166678,37930,-1.16342043876648
-95.1250117,46.62500011,37931,-1.12054836750031
-95.1250117,46.70833344,37932,-1.07767617702484
-95.1250117,46.79166677,37933,-1.02211391925812
-95.1250117,46.8750001,37934,-0.9538614153862
-95.1250117,46.95833343,37935,-0.885608911514282
-95.1250117,47.04166676,37936,-0.840236783027649
-95.1250117,47.12500009,37937,-0.81774491071701
-95.1250117,47.20833342,37938,-0.795253098011017
-95.1250117,47.29166675,37939,-0.774852633476257
-95.1250117,47.37500008,37940,-0.756543695926666
-95.1250117,47.45833341,37941,-0.73823469877243
-95.1250117,47.54166674,37942,-0.708373486995697
-95.1250117,47.62500007,37943,-0.666960179805756
-95.1250117,47.7083334,37944,-0.625546813011169
-95.1250117,47.79166673,37945,-0.593431711196899
-95.1250117,47.87500006,37946,-0.570614695549011
-95.1250117,48.12500005,37947,-0.597343802452087
-95.1250117,48.37500004,37948,-0.676890730857849
-95.1250117,48.62500003,37949,-0.69028115272522
-95.1250117,48.79166669,37950,-0.619344651699066
-95.1250117,48.87500002,37951,-0.48787584900856
-95.0416784,29.29166747,37952,-9.98444175720215
-95.0416784,29.3750008,37953,-10.6944408416748
-95.0416784,29.45833413,37954,-11.4044408798218
-95.0416784,29.87500078,37955,-11.801682472229
-95.0416784,29.95833411,37956,-11.6171131134033
-95.0416784,30.04166744,37957,-11.4576663970947
-95.0416784,30.12500077,37958,-11.3233404159546
-95.0416784,31.20833406,37959,-10.4697332382202
-95.0416784,31.29166739,37960,-10.4750022888184
-95.0416784,31.45833405,37961,-10.4743986129761
-95.0416784,31.54166738,37962,-10.4052791595459
-95.0416784,31.62500071,37963,-10.2673454284668
-95.0416784,31.70833404,37964,-10.1294116973877
-95.0416784,31.79166737,37965,-9.99962043762207
-95.0416784,31.8750007,37966,-9.87797164916992
-95.0416784,31.95833403,37967,-9.75632286071777
-95.0416784,32.04166736,37968,-9.69301700592041
-95.0416784,32.12500069,37969,-9.68805408477783
-95.0416784,32.20833402,37970,-9.68309020996094
-95.0416784,32.29166735,37971,-9.69182205200195
-95.0416784,32.37500068,37972,-9.71424961090088
-95.0416784,32.45833401,37973,-9.73667812347412
-95.0416784,32.54166734,37974,-9.73143672943115
-95.0416784,32.62500067,37975,-9.69852733612061
-95.0416784,32.708334,37976,-9.66561794281006
-95.0416784,32.79166733,37977,-9.64212894439697
-95.0416784,32.87500066,37978,-9.62805938720703
-95.0416784,32.95833399,37979,-9.61398983001709
-95.0416784,33.04166732,37980,-9.6113224029541
-95.0416784,33.12500065,37981,-9.62005710601807
-95.0416784,33.20833398,37982,-9.62879276275635
-95.0416784,33.29166731,37983,-9.58926200866699
-95.0416784,33.37500064,37984,-9.50146675109863
-95.0416784,33.45833397,37985,-9.41367149353027
-95.0416784,33.5416673,37986,-9.33188724517822
-95.0416784,33.62500063,37987,-9.2561149597168
-95.0416784,33.70833396,37988,-9.18034172058105
-95.0416784,33.79166729,37989,-9.01497936248779
-95.0416784,33.87500062,37990,-8.76002979278564
-95.0416784,33.95833395,37991,-8.50507926940918
-95.0416784,34.04166728,37992,-8.15174198150635
-95.0416784,34.12500061,37993,-7.70001983642578
-95.0416784,34.70833392,37994,-6.06346464157104
-95.0416784,34.87500058,37995,-6.5781774520874
-95.0416784,34.95833391,37996,-6.91301727294922
-95.0416784,35.04166724,37997,-7.19521617889404
-95.0416784,35.12500057,37998,-7.42477560043335
-95.0416784,35.2083339,37999,-7.6543345451355
-95.0416784,35.29166723,38000,-7.71648788452148
-95.0416784,35.37500056,38001,-7.61124038696289
-95.0416784,35.45833389,38002,-7.50599241256714
-95.0416784,35.54166722,38003,-7.35256290435791
-95.0416784,35.62500055,38004,-7.15095186233521
-95.0416784,36.20833386,38005,-6.13436937332153
-95.0416784,36.45833385,38006,-6.15990447998047
-95.0416784,36.54166718,38007,-6.18340110778809
-95.0416784,36.62500051,38008,-6.20669651031494
-95.0416784,36.70833384,38009,-6.22999238967896
